sep=,
Well,Depth,Clay,Quartz,Carbonates,TOC,Formation,Sonic,GammaRay,NeutronPorosity,Resistivity,Density,Photoelectric,AvgPorosity,RHOMAA,UMA,GR_Dens,PEF_Dens
Luna-1,9379.38,11.85523243,63.52154532,24.62322225,5.1554343,La Renta Superior,85.22799,89.4343,0.2724,18.2778,2.3861,3.5829,0.2309,2.80223638,10.96568416,37.48137128,1.501571602
Luna-1,9391,7.260947274,59.90840036,32.83065237,3.572229853,La Renta Superior,100.26495,107.0751,0.243,23.3128,2.3679,5.5915,0.22155,2.75720984,16.86600019,45.21943494,2.361375058
Luna-1,9397,1.936917866,86.94961897,11.11346317,2.844933556,La Renta Superior,88.2308,131.5686,0.2652,13.3587,2.4228,5.5622,0.2166,2.816185857,17.06382201,54.30435859,2.295773485
Luna-1,9400,1.09658372,85.71277942,13.19063686,2.843,La Renta Superior,92.75851,63.6671,0.2164,11.7028,2.4405,4.1996,0.187,2.771832718,12.49154219,26.08772792,1.720794919
Luna-1,9406,2.172292621,78.27707379,19.55063359,4.27,La Renta Superior,82.41446,54.577,0.1835,16.0751,2.4187,3.6864,0.17695,2.723710589,10.72574045,22.56460082,1.52412453
Luna-1,9406.83,2.672820953,76.20223272,21.12494633,3.975845461,La Renta Superior,84.70473,74.2386,0.231,10.5135,2.4553,4.1305,0.18995,2.796555768,12.40249571,30.23606077,1.682279151
Luna-1,9410,2.982171799,71.62614803,25.39168017,3.116168362,La Renta Superior,81.27992,50.477,0.159,23.7859,2.4389,3.7643,0.1588,2.710532573,10.81948558,20.69662553,1.543441716
Luna-1,9413,22.98247572,50.46322134,26.55430294,3.133088057,La Renta Superior,83.49355,118.0576,0.2181,21.6385,2.4885,5.0867,0.1738,2.801621883,15.2158714,47.44126984,2.044082781
Luna-1,9418.96,10.3760218,63.23705722,26.38692098,3.29179628,La Renta Superior,86.38009,62.6301,0.2548,8.2193,3.0195,9.6841,0.0369,3.096874676,30.34232162,20.74187779,3.20718662
Luna-1,9422,9.535855697,62.57149142,27.89265288,2.903,La Renta Superior,90.95,63.2898,0.1765,15.5731,2.5856,5.6664,0.1246,2.811286269,16.66523171,24.47780012,2.191522277
Luna-1,9426.83,5.864060418,83.88494003,10.25099956,3.048751562,La Renta Superior,90.3183,62.8401,0.2046,16.4103,2.4735,3.8298,0.17145,2.778408062,11.32977527,25.40533657,1.548332323
Luna-1,9431,9.865868529,64.7267487,25.40738277,4.224458296,La Renta Superior,85.51674,71.7517,0.2452,7.9657,2.4574,3.5883,0.19645,2.813701699,10.85142607,29.19821763,1.460201839
Luna-1,9435.79,11.34318409,77.31363182,11.34318409,3.325036986,La Renta Superior,89.06268,73.4475,0.2279,19.5446,2.4547,3.6927,0.1886,2.792827212,11.05517709,29.92117163,1.504338616
Luna-1,9437.83,6.745304627,78.17224004,15.08245534,2.55,La Renta Superior,90.39806,81.1329,0.269,10.2162,2.4254,3.6725,0.2177,2.822063147,11.24687652,33.45134823,1.514183228
Luna-1,9441,10.13453904,75.9925011,13.87295986,2.80567263,La Renta Superior,85.02606,100.158,0.2515,11.6426,2.4496,4.1049,0.2019,2.816313745,12.47263882,40.88749184,1.675742978
Luna-1,9445.29,6.618213853,63.13181368,30.24997247,2.831718468,La Renta Superior,87.20221,63.0795,0.21,6.1404,2.4081,5.0121,0.19325,2.745398203,14.84104495,26.19471783,2.081350442
Luna-1,9450,12.03174233,56.41265025,31.55560742,2.515410093,La Renta Superior,87.84791,70.1348,0.2264,21.9198,2.4729,3.7552,0.18255,2.801822741,11.24834434,28.36135711,1.518540984
Luna-1,9455.08,10.77647059,70.72941176,18.49411765,3.007172783,La Renta Superior,83.98396,100.6373,0.2194,15.1993,2.4859,4.1882,0.17525,2.80163686,12.51751607,40.4832455,1.684782171
Luna-1,9470.5,8.666081615,60.93681439,30.39710399,3.89,La Renta Superior,83.90647,54.9872,0.1835,25.7559,2.5046,3.9376,0.1518,2.773874086,11.53762433,21.95448375,1.572147249
Luna-1,9473.5,11.36790239,69.29845143,19.33364618,2.070719183,La Renta Superior,86.71745,49.7711,0.1852,20.6424,2.4919,3.8304,0.1564,2.768492176,11.22187501,19.97315302,1.537140335
Luna-1,9478.13,5.942330885,64.82841794,29.22925118,2.788636649,La Renta Superior,92.77425,53.5058,0.2222,10.2919,2.4974,4.1359,0.17325,2.811188388,12.38871686,21.42460159,1.656082326
Luna-1,9482.5,12.73546747,68.19600139,19.06853115,3.26,La Renta Superior,85.12428,43.5015,0.1859,25.9174,2.5226,3.8496,0.14775,2.786564975,11.30786267,17.24470784,1.526044557
Luna-1,9488.5,7.39346984,60.46485888,32.14167128,3.348160601,La Renta Superior,86.23302,90.7571,0.2902,16.6464,2.4717,3.8911,0.2148,2.874299542,12.11185923,36.71849334,1.57426063
Luna-1,9491.5,7.262631871,59.37812326,33.35924486,2.007294372,La Renta Superior,87.07758,83.5694,0.234,21.9003,2.4981,4.01,0.17895,2.824614822,12.09171914,33.45318442,1.605219967
Luna-1,9496.71,11.32510668,45.30042671,43.37446661,2.905872562,La Renta Superior,81.91049,89.1654,0.2232,14.5251,2.5099,4.2346,0.1701,2.819375828,12.70438913,35.5254791,1.687158851
Luna-1,9501,5.31975099,46.94963214,47.73061686,2.820287081,La Renta Superior,81.3224,46.1586,0.1325,28.9974,2.6436,4.7259,0.08565,2.797561109,13.6168472,17.4605084,1.787675897
Luna-1,9504,4.014878022,36.11202275,59.87309922,2.392746736,La Renta Superior,81.27171,87.9821,0.2106,38.7322,2.5084,4.5916,0.16425,2.804845947,13.68285305,35.07498804,1.830489555
Luna-1,9508.63,15.36949231,49.41598242,35.21452527,4.816450722,La Renta Superior,81.22556,70.3444,0.2016,9.6114,2.4605,4.4623,0.17375,2.767624811,13.18319413,28.58947368,1.813574477
Luna-1,9513,10,48.38709677,41.61290323,3.3,La Renta Superior,79.90912,87.932,0.2091,29.394,2.5294,4.6958,0.15735,2.814988429,14.00211419,34.76397565,1.856487705
Luna-1,9519,7.856821252,64.28410626,27.85907249,6.575573727,La Renta Superior,87.5427,81.8549,0.1757,36.3317,2.5308,4.3114,0.14025,2.780517592,12.60967272,32.34348823,1.703571993
Luna-1,9522,88.5988024,9.497005988,1.904191617,0.42,La Renta Superior,87.51804,95.6669,0.2092,22.7188,2.4741,4.2719,0.17355,2.783652974,12.6835656,38.66735379,1.726648074
Luna-1,9526.79,12.29862948,51.88747295,35.81389757,3.983676368,La Renta Superior,85.78478,92.9733,0.2625,5.9395,2.4616,4.3951,0.2039,2.835950258,13.46191202,37.76945889,1.785464738
Luna-1,9528,51.84933831,31.86291144,16.28775025,4.02,La Renta Superior,87.88493,83.1556,0.2194,23.9362,2.4798,4.2845,0.177,2.798055893,12.80219089,33.53318816,1.727760303
Luna-1,9531,9.951790634,55.99173554,34.05647383,2.856713103,La Renta Superior,89.12306,91.7168,0.2201,24.3198,2.4474,4.4284,0.18685,2.779991392,13.21360285,37.47519817,1.809430416
Luna-1,9534,18.64086833,47.02689948,34.33223218,2.95,La Renta Superior,83.6369,107.2164,0.2715,9.7844,2.4692,4.6274,0.20615,2.850727467,14.26327528,43.42151304,1.874048275
Luna-1,9537,15.9295054,48.31154065,35.75895395,3.543791186,La Renta Superior,85.29427,69.7261,0.2001,24.0222,2.4714,4.3074,0.16985,2.772450762,12.72105446,28.213199,1.742898762
Luna-1,9540,15.91403043,43.39531514,40.69065443,3.68,La Renta Superior,87.2612,89.8287,0.2238,16.4155,2.4991,4.1257,0.17355,2.813902837,12.37069619,35.94441999,1.650874315
Luna-1,9542.17,7.602801627,56.99277,35.40442838,3.694283839,La Renta Superior,87.18404,85.6993,0.2309,14.914,2.4757,4.1046,0.18395,2.808345077,12.33966451,34.61618936,1.657955326
Luna-1,9546,7.066604781,58.30819216,34.62520306,4.01,La Renta Superior,87.9549,78.0176,0.2266,15.2166,2.4816,4.0851,0.1801,2.80704964,12.2545849,31.43842682,1.646155706
Luna-1,9549,12.21399731,53.85823239,33.9277703,2.701523573,La Renta Superior,86.34854,87.7717,0.2279,14.3688,2.4649,4.143,0.1856,2.798747544,12.4254429,35.6086251,1.68079841
Luna-1,9552,11.45394512,53.66048047,34.88557441,3.315,La Renta Superior,81.62545,75.486,0.2067,17.7763,2.4707,4.2273,0.17335,2.77910845,12.5297467,30.55247501,1.710972599
Luna-1,9555.92,8.760708167,53.78640777,37.45288407,3.293588263,La Renta Superior,83.58517,63.461,0.1873,17.4461,2.5259,4.2033,0.14745,2.789807049,12.36688812,25.12411418,1.66408013
Luna-1,9558,13.30654692,49.89364216,36.79981092,1.9372085,La Renta Superior,85.85782,77.9807,0.2185,12.4846,2.4687,4.1871,0.1798,2.790660814,12.49304288,31.58775874,1.696074857
Luna-1,9558.75,18.33729754,50.09627364,31.56642881,1.9372085,La Renta Superior,85.77636,75.6967,0.2109,12.6673,2.4904,4.1916,0.16965,2.794905763,12.46936309,30.39539833,1.683103116
Luna-1,9562,3.649551002,63.58507944,32.76536956,2.75,La Renta Superior,83.93523,85.7106,0.2054,10.1316,2.5045,3.9946,0.1628,2.797061634,11.85269434,34.22263925,1.594969056
Luna-1,9562.92,10.86625249,61.11827453,28.01547298,2.535128561,La Renta Superior,80.05919,78.8151,0.1872,12.5029,2.5374,4.0627,0.14405,2.796132952,11.95942518,31.06136202,1.601127138
Luna-1,9568,3.08767185,63.9508677,32.96146045,2.95,La Renta Superior,82.98678,79.4638,0.204,12.3842,2.4737,3.9542,0.1711,2.77789842,11.69737549,32.12345879,1.59849618
Luna-1,9571,11.63892869,56.50832139,31.85274992,2.27244047,La Renta Superior,87.16985,71.173,0.1594,15.9817,2.5078,4.2176,0.1388,2.750812819,12.20099545,28.38065236,1.681792806
Luna-1,9573.13,10.57180851,55.99512411,33.43306738,3.61,La Renta Superior,82.91103,68.9561,0.1771,11.6533,2.5085,3.9414,0.14745,2.769397689,11.51050015,27.48897748,1.571217859
Luna-1,9577,11.04087193,58.44141689,30.51771117,1.823061422,La Renta Superior,87.31762,82.7512,0.1797,13.4873,2.4987,3.9822,0.1516,2.76650165,11.63899474,33.1177012,1.593708729
Luna-1,9580,10.62796601,68.74517161,20.62686238,3.08,La Renta Superior,93.25641,81.8294,0.2195,8.6953,2.4855,3.7377,0.1754,2.801479505,11.1597785,32.92271173,1.503802052
Luna-1,9583,3.092899876,61.74511796,35.16198217,3.884354326,La Renta Superior,86.01494,100.98,0.2133,10.4061,2.4905,3.6723,0.17085,2.797624073,10.92738123,40.54607509,1.474523188
Luna-1,9587.88,11.49020987,62.77406495,25.73572517,3.85,La Renta Superior,90.38994,82.1139,0.2171,10.6511,2.4692,3.6734,0.17895,2.789415992,10.93829155,33.25526486,1.48768832
Luna-1,9589,4.035422038,83.84710234,12.11747562,3.353333333,La Renta Superior,88.20141,65.9894,0.2004,10.0247,2.4923,3.7253,0.16385,2.784727621,11.00596806,26.47731012,1.494723749
Luna-1,9592,7.306590258,73.07692308,19.61648667,3.33,La Renta Superior,86.65121,75.5219,0.2215,10.4471,2.4348,3.6853,0.1912,2.773986152,10.97597483,31.01770166,1.513594546
Luna-1,9595,16.48168701,68.17980022,15.33851276,2.685490952,La Renta Superior,89.72462,68.2292,0.1861,11.4327,2.5008,3.8202,0.1542,2.774414755,11.20413355,27.28294946,1.527591171
Luna-1,9598,12.02982783,63.9105165,24.05965566,2.46,La Renta Superior,86.32738,77.1951,0.2275,10.3289,2.4385,3.6609,0.19315,2.782859268,10.94445021,31.65679721,1.501291778
Luna-1,9601,10.57649667,60.654102,28.76940133,2.586405349,La Renta Superior,88.07039,103.8876,0.2044,10.3458,2.4923,3.9682,0.16585,2.789006773,11.75690207,41.68342495,1.592183926
Luna-1,9604,11.23646724,64.46723647,24.2962963,2.17480855,La Renta Superior,86.49216,117.38,0.225,9.7397,2.5132,3.8914,0.17005,2.823242364,11.68123559,46.70539551,1.54838453
Luna-1,9607,12.07009142,59.05528951,28.87461907,1.848609542,La Renta Superior,85.38324,98.3355,0.2111,9.8804,2.5142,3.9653,0.1628,2.808647874,11.81098574,39.11204359,1.577161721
Luna-1,9610,10.1320132,71.54015402,18.32783278,3.73,La Renta Superior,88.61842,96.4954,0.2327,9.1389,2.4907,3.8558,0.18045,2.81892502,11.6080972,38.74228129,1.548078853
Luna-1,9613,11.94891727,66.22987229,21.82121044,2.383841367,La Renta Superior,90.96719,89.8465,0.1898,10.8445,2.5301,3.8854,0.1475,2.79483871,11.44481002,35.51104699,1.535670527
Luna-1,9616.58,7.405793945,75.39751688,17.19668917,2.08,La Renta Superior,85.53519,113.301,0.2138,9.1041,2.4946,3.7003,0.1699,2.800505963,11.01773085,45.41850397,1.48332398
Luna-1,9619,2.665210268,83.33151283,14.0032769,2.246725594,La Renta Superior,85.21905,79.0596,0.1982,9.7673,2.5314,3.5959,0.1513,2.80440674,10.6362805,31.23157146,1.42051829
Luna-1,9622,4.03533646,76.715018,19.24964554,2.945,La Renta Superior,85.08579,75.066,0.1946,9.734,2.4986,3.7455,0.1591,2.782138185,11.03455381,30.04322421,1.499039462
Luna-1,9625,6.377607025,73.91877058,19.70362239,1.143788213,La Renta Superior,72.82263,45.0024,0.1555,11.9828,2.4785,3.4435,0.14545,2.730150372,9.902275759,18.15711116,1.389348396
Luna-1,9628,6.99889258,77.82945736,15.17165006,2.23,La Renta Superior,87.02348,36.6156,0.1329,20.9991,2.5446,4.1327,0.1148,2.744916403,11.81503437,14.38953077,1.62410595
Luna-1,9631,6.177690461,81.08491596,12.73739358,2.569688311,La Renta Superior,88.29082,62.0366,0.1901,9.2939,2.4924,3.6693,0.15865,2.773815891,10.77558486,24.89030653,1.472195474
Luna-1,9634,3.22405558,78.06122449,18.71471993,3.103194885,La Renta Superior,84.73619,68.4345,0.1868,11.6198,2.4673,3.6413,0.16435,2.755878657,10.65279063,27.73659466,1.475823775
Luna-1,9637,4.802478699,71.95972115,23.23780015,2.15653814,La Renta Superior,82.96786,56.2314,0.2001,10.344,2.4392,3.4478,0.17925,2.753518124,10.13737284,23.05321417,1.413496228
Luna-1,9640,6.406529517,69.86806798,23.7254025,2.86,La Renta Superior,87.75059,57.0654,0.1682,12.1438,2.5325,3.8108,0.136,2.773726852,11.09126273,22.53322804,1.504758144
Luna-1,9644.79,11.81348266,73.16390265,15.02261469,2.373194307,La Renta Superior,85.51925,71.3864,0.2022,10.3151,2.524,3.7208,0.1555,2.804618117,11.02847744,28.28304279,1.474167987
Luna-1,9649,7.096632664,77.75584074,15.1475266,3.06,La Renta Superior,88.87402,94.3608,0.1687,10.3446,2.479,3.7441,0.1519,2.743898125,10.85446752,38.06405809,1.510326745
Luna-1,9652,6.295559973,81.54406892,12.16037111,3.016885416,La Renta Superior,91.52821,50.812,0.1823,10.0405,2.4811,3.7229,0.1581,2.759235064,10.87758307,20.47962597,1.500503809
Luna-1,9655,7.659904667,73.87207627,18.46801907,4.13,La Renta Superior,91.03619,76.729,0.2115,9.3455,2.4854,3.5928,0.1714,2.792662322,10.67323814,30.87189185,1.445562083
Luna-1,9658.29,8.219775428,76.18009375,15.60013082,3.321278195,La Renta Superior,90.00542,79.2649,0.2231,13.0679,2.4695,3.619,0.18185,2.796125405,10.81243721,32.09755011,1.465478842
Luna-1,9661,3.990890359,75.9028305,20.10627915,2.46,La Renta Superior,88.01083,60.7958,0.2053,11.4344,2.4735,3.6112,0.1718,2.779159623,10.68148177,24.57885587,1.459955529
Luna-1,9664,3.057806591,68.69800108,28.24419233,2.545725597,La Renta Superior,82.06622,61.5808,0.2244,7.8806,2.4711,3.4915,0.18205,2.798520692,10.43684901,24.92039982,1.412933511
Luna-1,9667,1.47864184,81.28148959,17.23986857,3.12,La Renta Superior,87.76567,78.3708,0.1924,17.0758,2.4684,3.5738,0.16685,2.762467743,10.48807888,31.74963539,1.44782045
Luna-1,9670,5.210355987,74.55231931,20.2373247,2.251179039,La Renta Superior,85.83961,50.147,0.1828,11.0723,2.464,3.6268,0.16335,2.749835654,10.58358955,20.35186688,1.471915584
Luna-1,9671.38,2.554625503,68.08348734,29.36188716,2.39,La Renta Superior,84.87207,53.6801,0.193,10.332,2.4775,3.4894,0.1645,2.768402154,10.24863974,21.66704339,1.408435923
Luna-1,9676,2.718446602,81.63969795,15.64185545,2.565771362,La Renta Superior,87.04072,54.9494,0.1806,11.4051,2.4611,3.8315,0.1631,2.745847772,11.16997807,22.32717078,1.556824184
Luna-1,9679,11.41310233,72.45262588,16.13427179,2.54,La Renta Superior,87.54682,46.6471,0.1979,8.5094,2.4526,3.515,0.1742,2.759021555,10.33396585,19.01944875,1.433172959
Luna-1,9683,6.124852768,71.42092301,22.45422422,2.721652592,La Renta Superior,87.45312,47.3863,0.1879,8.0721,2.4784,3.7145,0.16165,2.763463947,10.88470424,19.11971433,1.498749193
Luna-1,9685.92,1.141626279,82.63866451,16.21970921,1.487098524,La Renta Superior,81.67771,51.0767,0.1884,8.3564,2.5037,3.6942,0.15455,2.778579455,10.84853456,20.40048728,1.475496266
Luna-1,9688,6.928980651,70.543725,22.52729435,2.07,La Renta Superior,86.32344,53.1024,0.1741,10.4915,2.4709,3.6465,0.15695,2.744736374,10.59446278,21.4911166,1.475778057
Luna-1,9692,8.528807696,63.12831045,28.34288185,2.431427616,La Renta Superior,87.7424,40.7469,0.1855,10.5734,2.4244,3.2997,0.17625,2.729165402,9.604452419,16.80700379,1.361037783
Luna-1,9694.92,6.195546951,46.47735829,47.32709476,2.639844325,La Renta Superior,90.45044,50.3324,0.1929,8.5931,2.4632,3.3418,0.1686,2.759923021,9.799400722,20.43374472,1.356690484
Luna-1,9773.5,18.60495437,81.39504563,,2.147843395,La Renta Superior,88.60949,41.4879,0.2051,13.6816,2.4588,3.5215,0.176,2.77038835,10.4012915,16.87323084,1.432202701
Luna-1,9787,14.41023478,85.58976522,,3.48671893,La Renta Superior,81.88072,36.1455,0.1865,11.498,2.4384,3.5245,0.17265,2.738562881,10.28321243,14.8234498,1.445415026
Luna-1,9792,3.515035013,96.48496499,,3.375774781,La Renta Superior,87.01175,45.1685,0.189,11.1112,2.4335,3.5075,0.17535,2.738313224,10.24413539,18.56112595,1.441339634
Luna-1,9801.46,3.635590518,45.38109918,50.9833103,2.167511552,La Renta Superior,94.4958,66.372,0.2005,17.7098,2.4714,3.5662,0.17005,2.772877884,10.51687653,26.85603302,1.44298778
Luna-1,9812,0,82.15915415,17.84084585,4.011501239,La Renta Superior,84.69016,53.1088,0.1796,16.5815,2.4909,3.5298,0.15385,2.761980736,10.30012861,21.32112891,1.417078165
Luna-1,9847.2,3.827396098,86.12171332,10.05089059,6.575084365,La Renta Superior,85.13583,25.8169,0.1081,38.0939,2.5261,4.3981,0.1078,2.710490921,12.39199777,10.22006255,1.741063299
Luna-1,9879.1,0.420698359,94.26798485,5.311316786,2.194468963,La Renta Superior,78.73215,50.3451,0.1946,14.1641,2.4058,4.5038,0.18625,2.727557604,13.20075827,20.9265525,1.87205919
Luna-1,9880,7.45348219,70.71770335,21.82881446,2.869866607,La Renta Superior,82.24044,46.4706,0.1993,13.8144,2.4113,4.481,0.187,2.735916359,13.17532017,19.27201095,1.858333679
Luna-1,9886.17,24.61688947,60.79773938,14.58537116,2.362909672,La Renta Superior,85.52185,28.7543,0.113,23.534,2.5055,5.2594,0.1163,2.703632454,14.84584893,11.47647176,2.099141888
Luna-1,9907.7,0.44077135,14.35812672,85.20110193,1.21154803,La Renta Superior,83.95717,50.1706,0.2015,13.2892,2.4052,3.5778,0.18985,2.734493612,10.5047208,20.85922169,1.487527025
Luna-1,9924.83,1.21483376,86.10400682,12.68115942,2.238569859,La Renta Superior,78.72256,38.4497,0.1397,57.5131,2.4632,4.0119,0.142,2.705361305,11.43486256,15.60965411,1.628734979
Luna-1,9948,13.27950706,69.02156592,17.69892702,4.932202335,La Renta Superior,85.6835,58.9754,0.1859,19.4855,2.4364,3.9142,0.17295,2.736775286,11.4262522,24.20595961,1.606550648
Luna-1,9962,7.449978714,84.21668795,8.333333333,3.276302846,La Renta Superior,89.34269,47.5157,0.1981,14.933,2.4102,3.9614,0.1867,2.733923521,11.62475874,19.71442204,1.643598042
Luna-1,9963.38,2.014632595,90.83872336,7.146644046,3.179201905,La Renta Superior,90.20943,45.1207,0.197,12.4066,2.3795,3.8635,0.19515,2.713983972,11.30101665,18.96226098,1.623660433
Luna-1,10000.58,2.85108638,28.02331744,69.12559618,2.134800703,La Renta Superior,73.11354,55.7908,0.1626,38.1938,2.4422,4.2365,0.1596,2.716087577,12.21630212,22.84448448,1.734706412
Luna-1,10009.8,18.7804878,71.9300106,9.289501591,3.773422921,La Renta Superior,73.32707,56.3832,0.1507,21.1283,2.4744,3.6542,0.14425,2.7229331,10.4818317,22.78661494,1.476802457
Luna-1,10037.96,4.940900863,84.27217549,10.78692365,3.617408198,La Renta Superior,96.94081,79.217,0.2116,17.2747,2.4092,5.8688,0.19375,2.747844961,17.41672925,32.88103935,2.435995351
Luna-1,10038,11.81818182,77.05073996,11.13107822,3.617408198,La Renta Superior,96.94081,79.217,0.2116,17.2747,2.4092,5.8688,0.19375,2.747844961,17.41672925,32.88103935,2.435995351
Luna-1,10064.58,17.15548846,74.73582057,8.108690964,3.074984326,La Renta Superior,95.7652,90.0692,0.2516,7.8482,2.3845,3.5857,0.221,2.777278562,10.83389172,37.77278255,1.503753407
Luna-1,10091.08,9.393139842,83.25065963,7.356200528,4.330615694,La Renta Superior,95.18262,101.7458,0.272,5.0127,2.3209,3.369,0.24975,2.760613129,10.25556428,43.83894179,1.451592055
Luna-1,10119.46,20.41879252,76.97704082,2.604166667,2.154424297,La Renta Superior,88.89049,61.6337,0.2246,7.3433,2.5383,4.2368,0.1625,2.836776119,12.74390381,24.28148761,1.669148643
Luna-1,10147.38,22.16743488,54.2180298,23.61453532,3.365517632,La Renta Medio,99.32513,83.1315,0.2386,7.4801,2.3658,6.0922,0.21995,2.750913403,18.33594226,35.13885366,2.575112013
Luna-1,10185.83,46.20540541,50.54054054,3.254054054,6.141803917,La Renta Medio,99.2094,55.4137,0.2225,5.3627,2.5086,4.0366,0.17015,2.817918901,12.09994548,22.08949215,1.60910468
Luna-1,10225.33,19.07643312,61.74097665,19.18259023,5.705644936,La Renta Medio,97.46642,83.8928,0.2748,10.8695,2.4246,3.5167,0.22085,2.828402747,10.80172729,34.6006764,1.450424812
Luna-1,10265.33,16.59030368,73.16995205,10.23974427,5.180401051,La Renta Medio,93.37117,91.662,0.3163,12.0123,2.4022,3.3255,0.24815,2.864999667,10.46011984,38.15752227,1.384356007
Luna-1,10292.71,42.81270114,49.80690839,7.380390474,4.867339259,La Renta Medio,104.36783,85.3642,0.2954,12.9418,2.4102,3.2871,0.23535,2.844242464,10.20714499,35.41789063,1.363828728
Luna-1,10320.17,5.777445536,78.84451089,15.37804357,3.270878061,La Renta Medio,88.90111,65.944,0.2561,10.1691,2.4227,3.4639,0.21205,2.80557142,10.51585193,27.21921823,1.42976844
Luna-1,10353.5,19.056806,75.23043944,5.712754555,3.786046841,La Renta Inferior,91.04024,121.7193,0.2499,19.0637,2.459,3.3556,0.19835,2.819996258,10.1693325,49.499512,1.364619764
Luna-1,10386.38,5.007991476,81.90729888,13.08470964,3.422261163,La Renta Inferior,84.85158,59.2345,0.254,8.5113,2.3874,3.1546,0.22135,2.781801837,9.530106004,24.811301,1.321353774
Luna-1,10389.96,4.816465097,72.20454063,22.97899427,3.422261163,La Renta Inferior,91.07839,68.6852,0.2042,22.3785,2.4391,3.6627,0.1813,2.757786735,10.80132108,28.16005904,1.501660449
Luna-1,10409,17.86130228,79.01535204,3.123345686,3.309520104,La Renta Inferior,94.99644,64.3241,0.2863,6.3862,2.4242,2.7995,0.2267,2.841717315,8.629507177,26.5341556,1.154813959
Luna-1,10429.21,2.138525375,90.43515268,7.426321949,3.083883532,La Renta Inferior,96.0294,44.8223,0.2493,6.0891,2.3044,3.0489,0.24325,2.723686819,9.1235681,19.4507464,1.323077591
